,School ID,school_name,type,size,budget,Student ID,student_name,gender,grade,reading_score,math_score
18794,11.0,Rodriguez High School,District,3999.0,2547363.0,29353,Taylor Johnson,F,10th,65,92
18795,11.0,Rodriguez High School,District,3999.0,2547363.0,29354,Julia Serrano,F,11th,76,56
18796,11.0,Rodriguez High School,District,3999.0,2547363.0,29355,Jonathan Bryant,M,10th,86,74
18797,11.0,Rodriguez High School,District,3999.0,2547363.0,29356,Sarah Davidson,F,9th,82,73
18798,11.0,Rodriguez High School,District,3999.0,2547363.0,29357,Krista Davis,F,9th,75,64
18799,11.0,Rodriguez High School,District,3999.0,2547363.0,29358,Spencer Pope,M,11th,73,96
18800,11.0,Rodriguez High School,District,3999.0,2547363.0,29359,Dominic Martinez,M,10th,63,81
18801,11.0,Rodriguez High School,District,3999.0,2547363.0,29360,Cynthia Williams,F,9th,78,63
18802,11.0,Rodriguez High School,District,3999.0,2547363.0,29361,Rhonda Owens,F,9th,82,97
18803,11.0,Rodriguez High School,District,3999.0,2547363.0,29362,James Webb,M,9th,72,91
18804,11.0,Rodriguez High School,District,3999.0,2547363.0,29363,Katherine Edwards,F,11th,80,55
18805,11.0,Rodriguez High School,District,3999.0,2547363.0,29364,Courtney Curtis,F,9th,96,57
18806,11.0,Rodriguez High School,District,3999.0,2547363.0,29365,Rebecca Matthews,F,11th,69,70
18807,11.0,Rodriguez High School,District,3999.0,2547363.0,29366,Terry Mitchell,M,9th,73,92
18808,11.0,Rodriguez High School,District,3999.0,2547363.0,29367,Jessica Fleming,F,11th,89,58
18809,11.0,Rodriguez High School,District,3999.0,2547363.0,29368,Dawn Wright,F,12th,99,90
18810,11.0,Rodriguez High School,District,3999.0,2547363.0,29369,David Barton,M,9th,89,99
18811,11.0,Rodriguez High School,District,3999.0,2547363.0,29370,Alyssa Brown,F,12th,64,87
18812,11.0,Rodriguez High School,District,3999.0,2547363.0,29371,Ms. Emily Ford,F,9th,93,55
18813,11.0,Rodriguez High School,District,3999.0,2547363.0,29372,Lance Jackson,M,10th,89,70
18814,11.0,Rodriguez High School,District,3999.0,2547363.0,29373,Barry Nelson,M,11th,68,80
18815,11.0,Rodriguez High School,District,3999.0,2547363.0,29374,Johnny Martin,M,10th,69,65
18816,11.0,Rodriguez High School,District,3999.0,2547363.0,29375,Linda Jenkins,F,12th,97,61
18817,11.0,Rodriguez High School,District,3999.0,2547363.0,29376,Tyler Gonzalez,M,9th,75,71
18818,11.0,Rodriguez High School,District,3999.0,2547363.0,29377,Jay Martinez,M,12th,65,96
18819,11.0,Rodriguez High School,District,3999.0,2547363.0,29378,Kevin Cummings,M,12th,70,90
18820,11.0,Rodriguez High School,District,3999.0,2547363.0,29379,Bradley Torres,M,9th,79,90
18821,11.0,Rodriguez High School,District,3999.0,2547363.0,29380,Matthew Griffin,M,11th,91,97
18822,11.0,Rodriguez High School,District,3999.0,2547363.0,29381,Kyle Jones,M,10th,64,71
18823,11.0,Rodriguez High School,District,3999.0,2547363.0,29382,Angela Campbell,F,9th,93,87
18824,11.0,Rodriguez High School,District,3999.0,2547363.0,29383,Brian Bryant,M,12th,96,79
18825,11.0,Rodriguez High School,District,3999.0,2547363.0,29384,Nathan Lowe,M,9th,88,78
18826,11.0,Rodriguez High School,District,3999.0,2547363.0,29385,Darren Vincent,M,11th,95,56
18827,11.0,Rodriguez High School,District,3999.0,2547363.0,29386,Timothy White,M,9th,73,68
18828,11.0,Rodriguez High School,District,3999.0,2547363.0,29387,Mr. Isaiah Martinez DDS,M,10th,82,75
18829,11.0,Rodriguez High School,District,3999.0,2547363.0,29388,Louis Freeman,M,10th,65,87
18830,11.0,Rodriguez High School,District,3999.0,2547363.0,29389,Kayla Ryan,F,12th,91,94
18831,11.0,Rodriguez High School,District,3999.0,2547363.0,29390,Monica Wilson,F,9th,68,89
18832,11.0,Rodriguez High School,District,3999.0,2547363.0,29391,Christopher Moore PhD,M,11th,99,98
18833,11.0,Rodriguez High School,District,3999.0,2547363.0,29392,Dillon Hill,M,11th,78,56
18834,11.0,Rodriguez High School,District,3999.0,2547363.0,29393,Christopher Tate,M,11th,69,89
18835,11.0,Rodriguez High School,District,3999.0,2547363.0,29394,Jordan Torres,F,9th,70,59
18836,11.0,Rodriguez High School,District,3999.0,2547363.0,29395,Jeffrey Robles,M,12th,73,73
18837,11.0,Rodriguez High School,District,3999.0,2547363.0,29396,Melinda Miller,F,10th,66,58
18838,11.0,Rodriguez High School,District,3999.0,2547363.0,29397,Robert Davis,M,11th,68,73
18839,11.0,Rodriguez High School,District,3999.0,2547363.0,29398,Logan Williams,M,9th,92,87
18840,11.0,Rodriguez High School,District,3999.0,2547363.0,29399,Richard Watson,M,11th,96,85
18841,11.0,Rodriguez High School,District,3999.0,2547363.0,29400,Timothy Burke,M,10th,84,92
18842,11.0,Rodriguez High School,District,3999.0,2547363.0,29401,Gregory Jones,M,12th,63,72
18843,11.0,Rodriguez High School,District,3999.0,2547363.0,29402,Sarah Austin,F,10th,88,86
18844,11.0,Rodriguez High School,District,3999.0,2547363.0,29403,Joanne Weiss,F,11th,98,91
18845,11.0,Rodriguez High School,District,3999.0,2547363.0,29404,Amanda Jennings,F,11th,84,64
18846,11.0,Rodriguez High School,District,3999.0,2547363.0,29405,Barbara Thomas,F,12th,71,60
18847,11.0,Rodriguez High School,District,3999.0,2547363.0,29406,Elizabeth Bell,F,10th,75,99
18848,11.0,Rodriguez High School,District,3999.0,2547363.0,29407,Michael Sullivan,M,9th,76,59
18849,11.0,Rodriguez High School,District,3999.0,2547363.0,29408,David Mahoney,M,12th,65,90
18850,11.0,Rodriguez High School,District,3999.0,2547363.0,29409,Carolyn Abbott,F,10th,79,80
18851,11.0,Rodriguez High School,District,3999.0,2547363.0,29410,Thomas Taylor,M,9th,73,99
18852,11.0,Rodriguez High School,District,3999.0,2547363.0,29411,Megan James,F,9th,76,55
18853,11.0,Rodriguez High School,District,3999.0,2547363.0,29412,Susan Velez,F,12th,72,65
18854,11.0,Rodriguez High School,District,3999.0,2547363.0,29413,Jeffrey Buck,M,10th,95,81
18855,11.0,Rodriguez High School,District,3999.0,2547363.0,29414,Sabrina Thompson,F,12th,82,84
18856,11.0,Rodriguez High School,District,3999.0,2547363.0,29415,John Velasquez,M,10th,65,55
18857,11.0,Rodriguez High School,District,3999.0,2547363.0,29416,Nicholas Fischer,M,9th,72,73
18858,11.0,Rodriguez High School,District,3999.0,2547363.0,29417,Mr. Andrew Robinson,M,11th,85,79
18859,11.0,Rodriguez High School,District,3999.0,2547363.0,29418,Rebecca Smith,F,12th,68,84
18860,11.0,Rodriguez High School,District,3999.0,2547363.0,29419,Shelly Holmes,F,12th,71,80
18861,11.0,Rodriguez High School,District,3999.0,2547363.0,29420,Mr. Ryan Gates,M,12th,96,59
18862,11.0,Rodriguez High School,District,3999.0,2547363.0,29421,Seth Santos,M,11th,71,55
18863,11.0,Rodriguez High School,District,3999.0,2547363.0,29422,Matthew Marshall,M,11th,72,85
18864,11.0,Rodriguez High School,District,3999.0,2547363.0,29423,Laura Brady,F,12th,74,63
18865,11.0,Rodriguez High School,District,3999.0,2547363.0,29424,Thomas Powell,M,11th,71,57
18866,11.0,Rodriguez High School,District,3999.0,2547363.0,29425,Kelly Hampton,F,9th,79,89
18867,11.0,Rodriguez High School,District,3999.0,2547363.0,29426,Rachel Lane,F,11th,63,79
18868,11.0,Rodriguez High School,District,3999.0,2547363.0,29427,Julie Bass,F,9th,89,69
18869,11.0,Rodriguez High School,District,3999.0,2547363.0,29428,Dustin Johnson,M,11th,77,93
18870,11.0,Rodriguez High School,District,3999.0,2547363.0,29429,Sarah Arnold,F,10th,96,59
18871,11.0,Rodriguez High School,District,3999.0,2547363.0,29430,Susan Ford,F,12th,65,61
18872,11.0,Rodriguez High School,District,3999.0,2547363.0,29431,Bryan Torres,M,9th,79,68
18873,11.0,Rodriguez High School,District,3999.0,2547363.0,29432,James Sawyer,M,11th,99,85
18874,11.0,Rodriguez High School,District,3999.0,2547363.0,29433,Catherine Carney,F,10th,76,55
18875,11.0,Rodriguez High School,District,3999.0,2547363.0,29434,Todd Cox,M,11th,86,72
18876,11.0,Rodriguez High School,District,3999.0,2547363.0,29435,Pamela Morgan,F,9th,65,76
18877,11.0,Rodriguez High School,District,3999.0,2547363.0,29436,Linda Schmidt,F,9th,80,99
18878,11.0,Rodriguez High School,District,3999.0,2547363.0,29437,Olivia Cook,F,9th,63,79
18879,11.0,Rodriguez High School,District,3999.0,2547363.0,29438,Shelby Jimenez,F,10th,79,76
18880,11.0,Rodriguez High School,District,3999.0,2547363.0,29439,Marilyn Green,F,11th,63,67
18881,11.0,Rodriguez High School,District,3999.0,2547363.0,29440,Whitney Allen,F,11th,64,67
18882,11.0,Rodriguez High School,District,3999.0,2547363.0,29441,Donna Collins,F,10th,71,61
18883,11.0,Rodriguez High School,District,3999.0,2547363.0,29442,Grace Palmer,F,9th,74,60
18884,11.0,Rodriguez High School,District,3999.0,2547363.0,29443,Kelly Gonzalez,F,9th,91,98
18885,11.0,Rodriguez High School,District,3999.0,2547363.0,29444,Jennifer Hawkins,F,11th,97,94
18886,11.0,Rodriguez High School,District,3999.0,2547363.0,29445,Jean Allen,F,9th,96,83
18887,11.0,Rodriguez High School,District,3999.0,2547363.0,29446,Ethan Roberts,M,10th,96,64
18888,11.0,Rodriguez High School,District,3999.0,2547363.0,29447,Katrina Diaz,F,9th,94,96
18889,11.0,Rodriguez High School,District,3999.0,2547363.0,29448,Kristin Perez,F,11th,65,70
18890,11.0,Rodriguez High School,District,3999.0,2547363.0,29449,Barbara Jefferson,F,9th,95,60
18891,11.0,Rodriguez High School,District,3999.0,2547363.0,29450,Stephanie Robinson,F,12th,84,73
18892,11.0,Rodriguez High School,District,3999.0,2547363.0,29451,John Nelson,M,12th,67,74
18893,11.0,Rodriguez High School,District,3999.0,2547363.0,29452,Joseph Harrison,M,12th,83,90
18894,11.0,Rodriguez High School,District,3999.0,2547363.0,29453,Julie Reynolds,F,11th,96,70
18895,11.0,Rodriguez High School,District,3999.0,2547363.0,29454,Mary Wood,F,11th,95,86
18896,11.0,Rodriguez High School,District,3999.0,2547363.0,29455,Mary Gomez,F,10th,91,82
18897,11.0,Rodriguez High School,District,3999.0,2547363.0,29456,John Fitzgerald MD,M,11th,69,67
18898,11.0,Rodriguez High School,District,3999.0,2547363.0,29457,Desiree Torres,F,11th,85,74
18899,11.0,Rodriguez High School,District,3999.0,2547363.0,29458,Dawn Banks,F,10th,71,66
18900,11.0,Rodriguez High School,District,3999.0,2547363.0,29459,Justin Conrad,M,11th,98,99
18901,11.0,Rodriguez High School,District,3999.0,2547363.0,29460,Gail Page PhD,F,10th,82,65
18902,11.0,Rodriguez High School,District,3999.0,2547363.0,29461,Cheryl Richards MD,F,10th,64,80
18903,11.0,Rodriguez High School,District,3999.0,2547363.0,29462,Amber Roberts,F,11th,95,78
18904,11.0,Rodriguez High School,District,3999.0,2547363.0,29463,Sean Andrews,M,9th,71,73
18905,11.0,Rodriguez High School,District,3999.0,2547363.0,29464,Stephen Martin,M,11th,93,87
18906,11.0,Rodriguez High School,District,3999.0,2547363.0,29465,Gary Levy,M,11th,75,78
18907,11.0,Rodriguez High School,District,3999.0,2547363.0,29466,Miranda Taylor,F,12th,88,93
18908,11.0,Rodriguez High School,District,3999.0,2547363.0,29467,Todd Sandoval DVM,M,10th,89,90
18909,11.0,Rodriguez High School,District,3999.0,2547363.0,29468,Mr. Brendan Watson,M,9th,86,95
18910,11.0,Rodriguez High School,District,3999.0,2547363.0,29469,Jennifer Jackson,F,10th,82,91
18911,11.0,Rodriguez High School,District,3999.0,2547363.0,29470,David Lane,M,9th,89,66
18912,11.0,Rodriguez High School,District,3999.0,2547363.0,29471,Danielle Rivera,F,10th,92,70
18913,11.0,Rodriguez High School,District,3999.0,2547363.0,29472,Jeffrey Wallace,M,11th,72,76
18914,11.0,Rodriguez High School,District,3999.0,2547363.0,29473,Casey Smith,M,11th,63,79
18915,11.0,Rodriguez High School,District,3999.0,2547363.0,29474,Amanda Gonzalez,F,11th,88,63
18916,11.0,Rodriguez High School,District,3999.0,2547363.0,29475,Matthew Sawyer,M,12th,89,97
18917,11.0,Rodriguez High School,District,3999.0,2547363.0,29476,Darlene Garrison,F,10th,72,75
18918,11.0,Rodriguez High School,District,3999.0,2547363.0,29477,Mr. Brandon Bryan,M,11th,87,92
18919,11.0,Rodriguez High School,District,3999.0,2547363.0,29478,Mrs. Karen Wright MD,F,9th,81,86
18920,11.0,Rodriguez High School,District,3999.0,2547363.0,29479,Katie Martin,F,10th,72,72
18921,11.0,Rodriguez High School,District,3999.0,2547363.0,29480,Theresa Smith,F,9th,70,79
18922,11.0,Rodriguez High School,District,3999.0,2547363.0,29481,Patrick Jackson,M,9th,90,66
18923,11.0,Rodriguez High School,District,3999.0,2547363.0,29482,Walter Jones,M,9th,63,78
18924,11.0,Rodriguez High School,District,3999.0,2547363.0,29483,Carolyn Whitehead,F,11th,73,60
18925,11.0,Rodriguez High School,District,3999.0,2547363.0,29484,Stacy Duncan,F,9th,85,93
18926,11.0,Rodriguez High School,District,3999.0,2547363.0,29485,Elizabeth Taylor,F,10th,64,94
18927,11.0,Rodriguez High School,District,3999.0,2547363.0,29486,Susan Schultz,F,11th,67,89
18928,11.0,Rodriguez High School,District,3999.0,2547363.0,29487,Nicholas Clark,M,9th,88,71
18929,11.0,Rodriguez High School,District,3999.0,2547363.0,29488,Daryl Hernandez,M,11th,63,98
18930,11.0,Rodriguez High School,District,3999.0,2547363.0,29489,Elizabeth Smith,F,9th,72,94
18931,11.0,Rodriguez High School,District,3999.0,2547363.0,29490,Jason Gordon,M,11th,66,81
18932,11.0,Rodriguez High School,District,3999.0,2547363.0,29491,Bradley Diaz,M,12th,63,88
18933,11.0,Rodriguez High School,District,3999.0,2547363.0,29492,Samantha Ross,F,11th,80,60
18934,11.0,Rodriguez High School,District,3999.0,2547363.0,29493,Jason Ortiz,M,9th,96,69
18935,11.0,Rodriguez High School,District,3999.0,2547363.0,29494,Adrian Smith,M,12th,71,91
18936,11.0,Rodriguez High School,District,3999.0,2547363.0,29495,Taylor Blevins,F,11th,90,96
18937,11.0,Rodriguez High School,District,3999.0,2547363.0,29496,Rhonda Stevenson MD,F,11th,72,95
18938,11.0,Rodriguez High School,District,3999.0,2547363.0,29497,Kara Hawkins,F,9th,70,81
18939,11.0,Rodriguez High School,District,3999.0,2547363.0,29498,John Blake,M,11th,76,57
18940,11.0,Rodriguez High School,District,3999.0,2547363.0,29499,Christopher Hines,M,12th,70,92
18941,11.0,Rodriguez High School,District,3999.0,2547363.0,29500,Robin Ramsey,F,11th,68,74
18942,11.0,Rodriguez High School,District,3999.0,2547363.0,29501,Taylor Brown,M,9th,99,82
18943,11.0,Rodriguez High School,District,3999.0,2547363.0,29502,Nicole Cannon,F,12th,91,68
18944,11.0,Rodriguez High School,District,3999.0,2547363.0,29503,Danielle Cook MD,F,12th,95,57
18945,11.0,Rodriguez High School,District,3999.0,2547363.0,29504,Amy Smith,F,10th,63,75
18946,11.0,Rodriguez High School,District,3999.0,2547363.0,29505,Eric Hernandez,M,12th,84,82
18947,11.0,Rodriguez High School,District,3999.0,2547363.0,29506,James Hall,M,9th,95,84
18948,11.0,Rodriguez High School,District,3999.0,2547363.0,29507,Holly Smith,F,11th,92,73
18949,11.0,Rodriguez High School,District,3999.0,2547363.0,29508,Tyrone Gomez,M,10th,72,93
18950,11.0,Rodriguez High School,District,3999.0,2547363.0,29509,Ms. Taylor Velazquez,F,10th,83,57
18951,11.0,Rodriguez High School,District,3999.0,2547363.0,29510,Lori Chavez,F,12th,97,97
18952,11.0,Rodriguez High School,District,3999.0,2547363.0,29511,Linda Wilson,F,12th,86,91
18953,11.0,Rodriguez High School,District,3999.0,2547363.0,29512,Julie Wells,F,10th,77,60
18954,11.0,Rodriguez High School,District,3999.0,2547363.0,29513,Jennifer Mosley,F,10th,97,58
18955,11.0,Rodriguez High School,District,3999.0,2547363.0,29514,Derek Green,M,9th,75,99
18956,11.0,Rodriguez High School,District,3999.0,2547363.0,29515,Michelle Porter DDS,F,11th,81,75
18957,11.0,Rodriguez High School,District,3999.0,2547363.0,29516,Renee Reeves,F,10th,97,81
18958,11.0,Rodriguez High School,District,3999.0,2547363.0,29517,Jordan White,M,12th,82,93
18959,11.0,Rodriguez High School,District,3999.0,2547363.0,29518,Carolyn May,F,11th,66,60
18960,11.0,Rodriguez High School,District,3999.0,2547363.0,29519,Ernest Burke,M,9th,80,64
18961,11.0,Rodriguez High School,District,3999.0,2547363.0,29520,Jeffrey Gonzales,M,10th,68,96
18962,11.0,Rodriguez High School,District,3999.0,2547363.0,29521,Larry Nunez,M,12th,81,57
18963,11.0,Rodriguez High School,District,3999.0,2547363.0,29522,Ryan Gomez II,M,10th,89,73
18964,11.0,Rodriguez High School,District,3999.0,2547363.0,29523,Linda Tucker,F,9th,78,80
18965,11.0,Rodriguez High School,District,3999.0,2547363.0,29524,Thomas Sanders,M,10th,73,66
18966,11.0,Rodriguez High School,District,3999.0,2547363.0,29525,Jesse Nguyen,M,9th,72,91
18967,11.0,Rodriguez High School,District,3999.0,2547363.0,29526,Alexis Bates,F,9th,85,58
18968,11.0,Rodriguez High School,District,3999.0,2547363.0,29527,Christopher Herrera,M,11th,91,64
18969,11.0,Rodriguez High School,District,3999.0,2547363.0,29528,Jason Harrington,M,11th,99,63
18970,11.0,Rodriguez High School,District,3999.0,2547363.0,29529,Ashley Marshall,F,9th,79,76
18971,11.0,Rodriguez High School,District,3999.0,2547363.0,29530,Michaela Campbell,F,10th,91,88
18972,11.0,Rodriguez High School,District,3999.0,2547363.0,29531,Amanda Griffin,F,11th,72,68
18973,11.0,Rodriguez High School,District,3999.0,2547363.0,29532,Alexandra Henderson,F,9th,91,93
18974,11.0,Rodriguez High School,District,3999.0,2547363.0,29533,Ross Gentry,M,12th,89,78
18975,11.0,Rodriguez High School,District,3999.0,2547363.0,29534,Kristy Adkins,F,9th,86,68
18976,11.0,Rodriguez High School,District,3999.0,2547363.0,29535,James Guzman,M,12th,64,57
18977,11.0,Rodriguez High School,District,3999.0,2547363.0,29536,Caitlin Jacobson,F,12th,71,55
18978,11.0,Rodriguez High School,District,3999.0,2547363.0,29537,Melissa Campos,F,11th,93,70
18979,11.0,Rodriguez High School,District,3999.0,2547363.0,29538,Lee Wilson,M,12th,90,97
18980,11.0,Rodriguez High School,District,3999.0,2547363.0,29539,Tonya Butler,F,9th,77,82
18981,11.0,Rodriguez High School,District,3999.0,2547363.0,29540,Peggy Reynolds,F,10th,94,82
18982,11.0,Rodriguez High School,District,3999.0,2547363.0,29541,Terry Hatfield,M,10th,69,67
18983,11.0,Rodriguez High School,District,3999.0,2547363.0,29542,Andre Mann,M,12th,86,56
18984,11.0,Rodriguez High School,District,3999.0,2547363.0,29543,Shawn Berger,M,11th,81,96
18985,11.0,Rodriguez High School,District,3999.0,2547363.0,29544,Terry Price,M,11th,98,65
18986,11.0,Rodriguez High School,District,3999.0,2547363.0,29545,Stacy Cunningham,F,12th,63,56
18987,11.0,Rodriguez High School,District,3999.0,2547363.0,29546,Ashley Cooper,F,11th,65,90
18988,11.0,Rodriguez High School,District,3999.0,2547363.0,29547,Benjamin Rose,M,9th,69,67
18989,11.0,Rodriguez High School,District,3999.0,2547363.0,29548,Jason Greene,M,12th,97,91
18990,11.0,Rodriguez High School,District,3999.0,2547363.0,29549,David Evans,M,10th,81,71
18991,11.0,Rodriguez High School,District,3999.0,2547363.0,29550,Melissa Wagner,F,11th,64,92
18992,11.0,Rodriguez High School,District,3999.0,2547363.0,29551,Austin Morrison,M,10th,85,66
18993,11.0,Rodriguez High School,District,3999.0,2547363.0,29552,Brent Ramirez,M,9th,98,91
18994,11.0,Rodriguez High School,District,3999.0,2547363.0,29553,Lori Burnett,F,11th,69,93
18995,11.0,Rodriguez High School,District,3999.0,2547363.0,29554,Heather Drake,F,9th,68,64
18996,11.0,Rodriguez High School,District,3999.0,2547363.0,29555,Aaron Jackson,M,9th,92,98
18997,11.0,Rodriguez High School,District,3999.0,2547363.0,29556,Sheila Bennett,F,9th,97,87
18998,11.0,Rodriguez High School,District,3999.0,2547363.0,29557,Cheryl Herrera,F,12th,78,69
18999,11.0,Rodriguez High School,District,3999.0,2547363.0,29558,Anna Olson,F,12th,91,82
19000,11.0,Rodriguez High School,District,3999.0,2547363.0,29559,Bryan Aguirre,M,12th,85,76
19001,11.0,Rodriguez High School,District,3999.0,2547363.0,29560,Lauren Mosley,F,10th,90,70
19002,11.0,Rodriguez High School,District,3999.0,2547363.0,29561,Amy Andrews,F,9th,97,85
19003,11.0,Rodriguez High School,District,3999.0,2547363.0,29562,Angela Hall,F,10th,79,73
19004,11.0,Rodriguez High School,District,3999.0,2547363.0,29563,Kathryn Goodwin,F,9th,95,59
19005,11.0,Rodriguez High School,District,3999.0,2547363.0,29564,Nathan Moore,M,9th,65,77
19006,11.0,Rodriguez High School,District,3999.0,2547363.0,29565,Teresa Carter,F,12th,96,72
19007,11.0,Rodriguez High School,District,3999.0,2547363.0,29566,Jason Wood,M,12th,76,95
19008,11.0,Rodriguez High School,District,3999.0,2547363.0,29567,Michael Lee,M,10th,83,71
19009,11.0,Rodriguez High School,District,3999.0,2547363.0,29568,David Wilson,M,9th,98,69
19010,11.0,Rodriguez High School,District,3999.0,2547363.0,29569,Angela Scott,F,9th,88,96
19011,11.0,Rodriguez High School,District,3999.0,2547363.0,29570,Edward Santiago,M,10th,68,64
19012,11.0,Rodriguez High School,District,3999.0,2547363.0,29571,Robert Evans,M,12th,66,68
19013,11.0,Rodriguez High School,District,3999.0,2547363.0,29572,Joseph Fisher,M,10th,70,85
19014,11.0,Rodriguez High School,District,3999.0,2547363.0,29573,David Smith,M,11th,66,99
19015,11.0,Rodriguez High School,District,3999.0,2547363.0,29574,Matthew Ramsey,M,10th,73,78
19016,11.0,Rodriguez High School,District,3999.0,2547363.0,29575,Andrew Gates,M,10th,63,93
19017,11.0,Rodriguez High School,District,3999.0,2547363.0,29576,Sharon Friedman,F,12th,76,73
19018,11.0,Rodriguez High School,District,3999.0,2547363.0,29577,Katherine Brown,F,11th,64,73
19019,11.0,Rodriguez High School,District,3999.0,2547363.0,29578,Laura Castillo,F,10th,90,86
19020,11.0,Rodriguez High School,District,3999.0,2547363.0,29579,Logan Russell,M,11th,79,67
19021,11.0,Rodriguez High School,District,3999.0,2547363.0,29580,Michelle Clark,F,9th,64,82
19022,11.0,Rodriguez High School,District,3999.0,2547363.0,29581,Melissa Stewart,F,9th,88,83
19023,11.0,Rodriguez High School,District,3999.0,2547363.0,29582,Deborah Harris,F,9th,92,70
19024,11.0,Rodriguez High School,District,3999.0,2547363.0,29583,Tyler Jones,M,10th,82,70
19025,11.0,Rodriguez High School,District,3999.0,2547363.0,29584,Steven Lee,M,9th,76,91
19026,11.0,Rodriguez High School,District,3999.0,2547363.0,29585,Kaitlin Harvey,F,11th,97,57
19027,11.0,Rodriguez High School,District,3999.0,2547363.0,29586,Cynthia Mendoza,F,9th,75,87
19028,11.0,Rodriguez High School,District,3999.0,2547363.0,29587,Tyler Jones,M,9th,95,57
19029,11.0,Rodriguez High School,District,3999.0,2547363.0,29588,Brian Martin,M,9th,85,77
19030,11.0,Rodriguez High School,District,3999.0,2547363.0,29589,Richard Scott,M,9th,99,56
19031,11.0,Rodriguez High School,District,3999.0,2547363.0,29590,Kerry Andersen,M,11th,64,79
19032,11.0,Rodriguez High School,District,3999.0,2547363.0,29591,John Parker,M,9th,76,94
19033,11.0,Rodriguez High School,District,3999.0,2547363.0,29592,Ashley Sanchez,F,11th,96,78
19034,11.0,Rodriguez High School,District,3999.0,2547363.0,29593,Alex Cooper,M,9th,74,60
19035,11.0,Rodriguez High School,District,3999.0,2547363.0,29594,Gregory Hughes,M,10th,83,75
19036,11.0,Rodriguez High School,District,3999.0,2547363.0,29595,John Campbell,M,9th,96,71
19037,11.0,Rodriguez High School,District,3999.0,2547363.0,29596,Trevor Barber,M,10th,88,87
19038,11.0,Rodriguez High School,District,3999.0,2547363.0,29597,Nancy Byrd,F,10th,86,60
19039,11.0,Rodriguez High School,District,3999.0,2547363.0,29598,Mrs. Rachel Hensley,F,11th,70,84
19040,11.0,Rodriguez High School,District,3999.0,2547363.0,29599,Matthew Campbell,M,12th,71,92
19041,11.0,Rodriguez High School,District,3999.0,2547363.0,29600,Laura Williams,F,12th,71,84
19042,11.0,Rodriguez High School,District,3999.0,2547363.0,29601,Monica Lee,F,10th,86,75
19043,11.0,Rodriguez High School,District,3999.0,2547363.0,29602,Lynn Steele,F,9th,63,84
19044,11.0,Rodriguez High School,District,3999.0,2547363.0,29603,Thomas Smith,M,9th,64,58
19045,11.0,Rodriguez High School,District,3999.0,2547363.0,29604,Christopher Olson,M,10th,98,62
19046,11.0,Rodriguez High School,District,3999.0,2547363.0,29605,Wayne Fowler,M,11th,75,79
19047,11.0,Rodriguez High School,District,3999.0,2547363.0,29606,David Harmon,M,9th,75,93
19048,11.0,Rodriguez High School,District,3999.0,2547363.0,29607,Devin Hicks,M,9th,84,78
19049,11.0,Rodriguez High School,District,3999.0,2547363.0,29608,Ryan Evans,M,9th,89,60
19050,11.0,Rodriguez High School,District,3999.0,2547363.0,29609,Savannah Alexander,F,9th,93,82
19051,11.0,Rodriguez High School,District,3999.0,2547363.0,29610,Tony Ruiz,M,11th,97,70
19052,11.0,Rodriguez High School,District,3999.0,2547363.0,29611,Alejandro Simpson,M,11th,93,78
19053,11.0,Rodriguez High School,District,3999.0,2547363.0,29612,Ronald Brown,M,11th,68,56
19054,11.0,Rodriguez High School,District,3999.0,2547363.0,29613,Richard West,M,10th,80,84
19055,11.0,Rodriguez High School,District,3999.0,2547363.0,29614,Michelle Long,F,11th,88,60
19056,11.0,Rodriguez High School,District,3999.0,2547363.0,29615,John Brown,M,11th,73,88
19057,11.0,Rodriguez High School,District,3999.0,2547363.0,29616,Donald Gordon,M,12th,74,86
19058,11.0,Rodriguez High School,District,3999.0,2547363.0,29617,Melissa Shannon,F,9th,74,96
19059,11.0,Rodriguez High School,District,3999.0,2547363.0,29618,Eric Ward,M,9th,88,90
19060,11.0,Rodriguez High School,District,3999.0,2547363.0,29619,Joan Rice,F,10th,79,77
19061,11.0,Rodriguez High School,District,3999.0,2547363.0,29620,Alexa Hayes,F,10th,75,76
19062,11.0,Rodriguez High School,District,3999.0,2547363.0,29621,Kimberly Watson,F,9th,81,60
19063,11.0,Rodriguez High School,District,3999.0,2547363.0,29622,Cody Nguyen,M,9th,92,88
19064,11.0,Rodriguez High School,District,3999.0,2547363.0,29623,Aaron Meyers,M,10th,87,62
19065,11.0,Rodriguez High School,District,3999.0,2547363.0,29624,Aaron Welch,M,11th,98,69
19066,11.0,Rodriguez High School,District,3999.0,2547363.0,29625,Laurie Carrillo,F,11th,72,90
19067,11.0,Rodriguez High School,District,3999.0,2547363.0,29626,Joshua Wilson,M,9th,87,64
19068,11.0,Rodriguez High School,District,3999.0,2547363.0,29627,Vincent Hill,M,10th,68,89
19069,11.0,Rodriguez High School,District,3999.0,2547363.0,29628,Mrs. Cynthia Lawrence,F,9th,68,63
19070,11.0,Rodriguez High School,District,3999.0,2547363.0,29629,Mark Norris,M,10th,96,81
19071,11.0,Rodriguez High School,District,3999.0,2547363.0,29630,Ashley Aguirre,F,11th,87,59
19072,11.0,Rodriguez High School,District,3999.0,2547363.0,29631,Shannon Braun,F,9th,87,73
19073,11.0,Rodriguez High School,District,3999.0,2547363.0,29632,Jonathon Ortega,M,10th,73,67
19074,11.0,Rodriguez High School,District,3999.0,2547363.0,29633,Noah Chandler,M,9th,95,74
